,SUBDIVISION,YEAR,MONTH,MAX_TEMP,MIN_TEMP,MEAN_TEMP,PRECEPTIONS,PRESSURE,WIND_SPEED,RAINFALL
4,ORISSA,1985.0,4.0,21.39,35.53,28.44,27.48,93.67,9.02,16.4
5,ORISSA,1985.0,5.0,23.91,37.16,30.51,55.82,93.55,9.73,52.9
6,ORISSA,1985.0,6.0,24.03,34.46,29.22,129.78,93.6,9.15,195.4
7,ORISSA,1985.0,7.0,22.96,30.65,26.78,290.74,93.68,8.8,305.7
8,ORISSA,1985.0,8.0,22.82,30.28,26.52,241.93,93.62,8.38,460.9
9,ORISSA,1985.0,9.0,21.94,31.07,26.48,142.72,93.75,8.44,335.2
10,ORISSA,1985.0,10.0,18.29,29.95,24.1,114.52,93.86,9.83,175.8
11,ORISSA,1985.0,11.0,14.23,27.85,21.02,16.84,94.05,7.91,1.1
12,ORISSA,1985.0,12.0,12.04,25.58,18.79,16.27,94.15,7.6,0.0
1,ORISSA,1986.0,1.0,10.65,24.25,17.42,11.49,94.12,7.55,25.8
2,ORISSA,1986.0,2.0,12.62,26.64,19.6,18.27,94.01,6.98,35.8
3,ORISSA,1986.0,3.0,16.75,31.43,24.07,12.0,93.87,8.04,12.6
4,ORISSA,1986.0,4.0,20.93,35.15,28.01,31.59,93.73,8.39,41.9
5,ORISSA,1986.0,5.0,23.05,36.36,29.68,52.54,93.66,10.52,74.5
6,ORISSA,1986.0,6.0,24.07,34.71,29.37,151.97,93.5,12.38,291.7
7,ORISSA,1986.0,7.0,23.04,31.0,26.99,256.5,93.67,10.06,348.7
8,ORISSA,1986.0,8.0,22.51,30.32,26.39,241.91,93.65,12.08,301.8
9,ORISSA,1986.0,9.0,22.01,31.3,26.63,133.26,93.8,8.77,183.0
10,ORISSA,1986.0,10.0,19.08,30.82,24.93,65.73,93.96,7.11,134.9
11,ORISSA,1986.0,11.0,15.16,28.45,21.78,39.95,94.08,7.54,92.2
12,ORISSA,1986.0,12.0,11.03,24.76,17.87,16.95,94.22,8.03,17.0
1,ORISSA,1987.0,1.0,10.75,24.72,17.71,11.22,94.24,8.16,10.6
2,ORISSA,1987.0,2.0,13.04,27.51,20.25,10.64,94.19,7.56,3.6
3,ORISSA,1987.0,3.0,16.87,31.43,24.13,22.28,93.95,8.34,18.4
4,ORISSA,1987.0,4.0,21.27,35.41,28.32,32.68,93.85,9.62,30.3
5,ORISSA,1987.0,5.0,22.49,35.73,29.09,46.76,93.86,7.88,55.3
6,ORISSA,1987.0,6.0,24.84,35.66,30.23,120.76,93.55,10.9,112.3
7,ORISSA,1987.0,7.0,23.81,32.19,27.97,208.84,93.74,9.59,338.8
8,ORISSA,1987.0,8.0,23.21,31.12,27.14,274.18,93.64,9.05,190.3
9,ORISSA,1987.0,9.0,22.7,32.0,27.33,122.29,93.81,8.11,150.2
10,ORISSA,1987.0,10.0,19.53,31.38,25.43,85.95,93.91,6.55,83.9
11,ORISSA,1987.0,11.0,14.97,28.86,21.89,25.29,93.98,6.29,102.3
12,ORISSA,1987.0,12.0,11.56,25.2,18.36,24.49,94.26,7.48,1.7
1,ORISSA,1988.0,1.0,11.6,25.58,18.57,4.57,94.2,7.09,0.1
2,ORISSA,1988.0,2.0,13.73,28.19,20.94,11.77,94.01,6.27,49.4
3,ORISSA,1988.0,3.0,17.09,31.46,24.25,23.35,93.82,7.45,23.7
4,ORISSA,1988.0,4.0,21.52,35.61,28.54,39.78,93.8,7.91,55.1
5,ORISSA,1988.0,5.0,24.6,37.69,31.12,58.37,93.56,10.2,58.9
6,ORISSA,1988.0,6.0,24.25,34.87,29.53,166.4,93.55,11.09,247.9
7,ORISSA,1988.0,7.0,23.19,30.91,27.03,354.92,93.55,9.99,286.1
8,ORISSA,1988.0,8.0,23.02,30.3,26.63,283.73,93.58,12.27,268.6
9,ORISSA,1988.0,9.0,22.3,31.33,26.79,230.8,93.56,11.05,252.5
10,ORISSA,1988.0,10.0,18.83,30.94,24.86,49.68,93.93,8.06,63.0
11,ORISSA,1988.0,11.0,14.4,27.92,21.14,20.87,94.13,8.2,1.6
12,ORISSA,1988.0,12.0,11.51,25.54,18.5,15.84,94.25,9.13,0.0
1,ORISSA,1989.0,1.0,9.82,23.89,16.84,14.7,94.06,7.86,0.0
2,ORISSA,1989.0,2.0,12.06,26.84,19.43,6.41,94.11,7.82,0.1
3,ORISSA,1989.0,3.0,16.31,30.86,23.56,22.48,93.87,7.2,12.9
4,ORISSA,1989.0,4.0,20.59,35.14,27.84,19.33,93.76,8.42,5.0
5,ORISSA,1989.0,5.0,23.63,37.18,30.38,46.18,93.57,10.06,81.2
6,ORISSA,1989.0,6.0,23.53,33.99,28.74,152.33,93.65,10.13,332.5
7,ORISSA,1989.0,7.0,22.88,31.21,27.02,298.3,93.58,15.62,271.7
8,ORISSA,1989.0,8.0,22.52,30.28,26.38,232.41,93.64,8.2,369.9
9,ORISSA,1989.0,9.0,21.92,31.09,26.48,157.9,93.74,7.84,196.1
10,ORISSA,1989.0,10.0,19.07,31.1,25.06,58.81,93.88,7.05,28.6
11,ORISSA,1989.0,11.0,14.78,28.2,21.47,15.52,94.21,9.0,0.0
12,ORISSA,1989.0,12.0,10.95,24.66,17.78,9.66,94.24,8.62,1.7
1,ORISSA,1990.0,1.0,11.38,26.05,18.69,6.29,94.22,7.67,0.4
2,ORISSA,1990.0,2.0,13.22,26.69,19.94,27.74,94.04,8.47,50.0
3,ORISSA,1990.0,3.0,16.19,30.07,23.1,28.94,94.0,7.7,89.8
4,ORISSA,1990.0,4.0,20.92,34.86,27.87,28.16,93.7,8.85,57.3
5,ORISSA,1990.0,5.0,23.35,35.96,29.63,85.53,93.54,10.46,178.1
6,ORISSA,1990.0,6.0,23.83,34.09,28.93,179.54,93.58,8.52,237.2
7,ORISSA,1990.0,7.0,22.89,30.57,26.71,285.45,93.68,8.68,282.9
8,ORISSA,1990.0,8.0,22.84,30.27,26.53,301.58,93.68,9.88,371.4
9,ORISSA,1990.0,9.0,22.07,30.63,26.32,173.05,93.79,7.06,260.7
10,ORISSA,1990.0,10.0,18.71,30.23,24.45,86.77,93.92,7.91,245.6
11,ORISSA,1990.0,11.0,15.15,28.47,21.79,25.31,94.05,8.46,130.7
12,ORISSA,1990.0,12.0,11.67,25.28,18.45,13.79,94.22,8.52,1.0
1,ORISSA,1991.0,1.0,10.23,23.94,17.06,12.2,94.13,8.35,20.0
2,ORISSA,1991.0,2.0,13.32,27.42,20.35,12.26,94.15,8.8,2.8
3,ORISSA,1991.0,3.0,17.22,31.77,24.47,14.7,93.89,7.49,21.8
4,ORISSA,1991.0,4.0,20.75,34.66,27.68,31.72,93.75,9.96,29.6
5,ORISSA,1991.0,5.0,23.91,36.92,30.39,52.32,93.67,9.98,36.2
6,ORISSA,1991.0,6.0,24.0,34.09,29.02,175.95,93.46,11.82,149.5
7,ORISSA,1991.0,7.0,23.62,31.77,27.67,255.15,93.57,11.47,458.5
8,ORISSA,1991.0,8.0,22.75,30.07,26.39,234.0,93.71,8.56,439.0
9,ORISSA,1991.0,9.0,22.08,31.06,26.55,139.25,93.85,7.04,181.5
10,ORISSA,1991.0,10.0,18.76,30.89,24.8,65.58,93.8,7.51,93.5
11,ORISSA,1991.0,11.0,14.5,27.78,21.12,28.59,94.19,10.33,32.9
12,ORISSA,1991.0,12.0,11.12,24.8,17.94,11.48,94.24,7.84,7.3
1,ORISSA,1992.0,1.0,10.39,24.17,17.26,13.59,94.38,8.18,6.1
2,ORISSA,1992.0,2.0,11.87,25.9,18.87,14.1,94.08,7.25,16.9
3,ORISSA,1992.0,3.0,17.02,31.58,24.27,11.37,94.02,6.66,1.7
4,ORISSA,1992.0,4.0,20.85,34.95,27.88,15.74,93.83,6.77,16.1
5,ORISSA,1992.0,5.0,23.2,36.26,29.71,51.26,93.7,10.02,66.0
6,ORISSA,1992.0,6.0,24.69,35.24,29.94,104.92,93.47,13.52,177.2
7,ORISSA,1992.0,7.0,23.73,31.6,27.64,218.17,93.61,13.62,394.9
8,ORISSA,1992.0,8.0,22.75,29.95,26.32,254.1,93.67,11.95,385.1
9,ORISSA,1992.0,9.0,21.44,30.62,26.0,175.54,93.72,10.84,191.8
10,ORISSA,1992.0,10.0,19.15,30.58,24.84,68.84,93.89,5.87,63.7
11,ORISSA,1992.0,11.0,14.78,27.81,21.27,33.44,94.03,9.51,9.9
12,ORISSA,1992.0,12.0,11.13,25.06,18.07,4.0,94.37,5.21,0.0
1,ORISSA,1993.0,1.0,10.88,24.6,17.72,7.86,94.24,8.09,0.0
2,ORISSA,1993.0,2.0,13.13,27.87,20.48,12.86,94.15,9.82,1.3
3,ORISSA,1993.0,3.0,15.99,30.21,23.08,21.85,94.01,7.31,11.4
4,ORISSA,1993.0,4.0,20.67,34.73,27.68,22.92,93.85,8.25,56.1
5,ORISSA,1993.0,5.0,23.97,36.99,30.46,62.17,93.68,9.17,82.2
6,ORISSA,1993.0,6.0,24.81,35.17,29.96,149.47,93.6,11.77,257.5
7,ORISSA,1993.0,7.0,23.44,31.27,27.33,288.04,93.54,12.59,328.5
8,ORISSA,1993.0,8.0,23.04,30.79,26.89,192.12,93.76,9.93,327.0
9,ORISSA,1993.0,9.0,22.08,30.51,26.27,189.42,93.79,7.8,287.9
10,ORISSA,1993.0,10.0,19.54,30.95,25.22,82.94,93.92,7.45,88.7
11,ORISSA,1993.0,11.0,15.01,28.29,21.63,23.14,94.05,9.27,7.5
12,ORISSA,1993.0,12.0,11.12,25.31,18.19,14.13,94.23,8.86,0.0
1,ORISSA,1994.0,1.0,11.53,25.01,18.25,20.93,94.11,7.92,4.1
2,ORISSA,1994.0,2.0,12.61,26.39,19.48,16.09,93.96,6.05,28.6
3,ORISSA,1994.0,3.0,17.65,32.74,25.17,14.12,93.95,8.83,6.2
4,ORISSA,1994.0,4.0,20.48,34.28,27.36,35.47,93.79,6.69,48.1
5,ORISSA,1994.0,5.0,24.1,37.39,30.72,42.07,93.65,9.75,46.3
6,ORISSA,1994.0,6.0,24.15,34.43,29.26,162.14,93.42,11.92,299.4
7,ORISSA,1994.0,7.0,22.84,30.49,26.64,334.13,93.55,11.11,474.0
8,ORISSA,1994.0,8.0,22.77,29.92,26.32,265.94,93.66,10.3,463.9
9,ORISSA,1994.0,9.0,21.75,30.69,26.19,149.81,93.87,13.42,292.6
10,ORISSA,1994.0,10.0,18.74,30.79,24.74,90.55,93.92,7.59,69.1
11,ORISSA,1994.0,11.0,14.78,27.74,21.24,19.43,94.17,7.68,12.3
12,ORISSA,1994.0,12.0,10.89,24.94,17.89,5.59,94.34,6.35,0.1
1,ORISSA,1995.0,1.0,9.76,23.27,16.49,24.75,94.24,7.67,50.1
2,ORISSA,1995.0,2.0,13.02,27.0,19.99,15.43,94.08,7.82,17.6
3,ORISSA,1995.0,3.0,16.47,30.77,23.6,23.12,93.95,7.72,21.1
4,ORISSA,1995.0,4.0,20.51,34.62,27.54,21.68,93.8,7.58,23.6
5,ORISSA,1995.0,5.0,23.7,36.63,30.14,55.51,93.6,10.57,293.0
6,ORISSA,1995.0,6.0,25.46,35.98,30.7,137.08,93.51,7.48,112.3
7,ORISSA,1995.0,7.0,23.61,31.45,27.5,319.03,93.48,11.83,322.6
8,ORISSA,1995.0,8.0,23.37,30.4,26.86,253.15,93.59,10.94,316.6
9,ORISSA,1995.0,9.0,22.25,31.07,26.64,184.3,93.74,12.94,202.7
10,ORISSA,1995.0,10.0,19.67,31.36,25.5,81.55,93.8,8.28,149.7
11,ORISSA,1995.0,11.0,14.88,28.22,21.52,24.43,93.97,6.3,103.4
12,ORISSA,1995.0,12.0,11.81,25.25,18.51,6.71,94.37,7.47,1.3
1,ORISSA,1996.0,1.0,11.39,24.89,18.11,16.35,94.11,8.83,14.6
2,ORISSA,1996.0,2.0,13.17,27.61,20.37,12.32,94.02,9.02,10.1
3,ORISSA,1996.0,3.0,18.08,32.61,25.32,16.2,93.84,7.73,11.7
4,ORISSA,1996.0,4.0,20.96,35.2,28.06,30.77,93.73,9.43,28.1
5,ORISSA,1996.0,5.0,23.97,37.02,30.47,39.44,93.68,9.34,28.6
6,ORISSA,1996.0,6.0,24.38,34.54,29.43,166.75,93.53,14.55,211.9
7,ORISSA,1996.0,7.0,23.6,31.42,27.49,278.54,93.54,12.18,264.8
8,ORISSA,1996.0,8.0,22.63,29.78,26.18,271.18,93.63,11.68,319.4
9,ORISSA,1996.0,9.0,22.33,30.83,26.55,148.74,93.61,7.16,113.2
10,ORISSA,1996.0,10.0,18.95,30.35,24.63,105.18,93.8,10.45,49.9
11,ORISSA,1996.0,11.0,14.33,28.18,21.23,14.43,94.04,8.15,8.4
12,ORISSA,1996.0,12.0,10.58,25.4,17.96,10.22,94.19,7.22,0.9
1,ORISSA,1997.0,1.0,9.78,24.09,16.91,11.83,94.18,7.12,17.9
2,ORISSA,1997.0,2.0,11.85,26.63,19.22,5.27,94.04,6.75,5.3
3,ORISSA,1997.0,3.0,17.06,31.6,24.31,19.27,94.01,8.93,31.9
4,ORISSA,1997.0,4.0,19.75,33.39,26.55,40.09,93.88,7.65,77.8
5,ORISSA,1997.0,5.0,22.84,35.88,29.34,39.16,93.74,10.2,33.0
6,ORISSA,1997.0,6.0,23.96,34.31,29.11,134.57,93.72,11.19,197.6
7,ORISSA,1997.0,7.0,23.64,31.62,27.6,267.89,93.6,9.03,303.4
8,ORISSA,1997.0,8.0,22.95,30.44,26.67,282.7,93.78,9.81,479.9
9,ORISSA,1997.0,9.0,22.05,30.77,26.38,161.77,93.92,8.55,234.6
10,ORISSA,1997.0,10.0,18.2,30.31,24.24,67.69,94.16,6.13,37.0
11,ORISSA,1997.0,11.0,15.83,27.78,21.78,57.35,94.12,7.77,27.4
12,ORISSA,1997.0,12.0,11.91,23.99,17.93,32.15,94.19,8.5,58.8
1,ORISSA,1998.0,1.0,10.87,24.63,17.73,8.02,94.19,7.58,31.5
2,ORISSA,1998.0,2.0,13.11,27.45,20.26,17.1,94.19,7.95,28.3
3,ORISSA,1998.0,3.0,16.21,30.99,23.58,23.96,93.99,7.73,52.4
4,ORISSA,1998.0,4.0,21.64,35.43,28.51,34.01,93.84,8.1,43.4
5,ORISSA,1998.0,5.0,24.53,37.8,31.14,51.5,93.65,9.8,53.4
6,ORISSA,1998.0,6.0,25.17,35.76,30.44,137.37,93.49,13.12,176.4
7,ORISSA,1998.0,7.0,23.86,31.49,27.65,294.86,93.55,13.84,277.6
8,ORISSA,1998.0,8.0,23.53,30.78,27.13,266.45,93.63,10.13,203.5
9,ORISSA,1998.0,9.0,22.57,31.06,26.79,193.59,93.63,8.59,277.3
10,ORISSA,1998.0,10.0,20.02,31.4,25.68,107.38,93.8,9.3,139.6
11,ORISSA,1998.0,11.0,15.51,28.37,21.91,40.34,93.98,7.79,73.8
12,ORISSA,1998.0,12.0,11.06,25.42,18.22,12.49,94.22,7.25,0.0
1,ORISSA,1999.0,1.0,10.14,24.32,17.21,10.35,94.07,7.09,0.1
2,ORISSA,1999.0,2.0,13.74,28.21,20.95,13.43,94.15,8.62,0.7
3,ORISSA,1999.0,3.0,17.43,32.74,25.06,4.83,93.7,8.1,0.9
4,ORISSA,1999.0,4.0,21.95,36.53,29.21,17.28,93.67,8.98,3.2
5,ORISSA,1999.0,5.0,23.67,36.32,29.97,69.58,93.61,10.53,164.8
6,ORISSA,1999.0,6.0,23.89,34.12,28.98,136.33,93.65,9.64,222.9
7,ORISSA,1999.0,7.0,23.33,31.24,27.26,265.41,93.54,11.11,270.2
8,ORISSA,1999.0,8.0,23.02,30.32,26.64,229.03,93.69,10.98,325.9
9,ORISSA,1999.0,9.0,22.16,31.07,26.59,184.64,93.71,9.09,266.4
10,ORISSA,1999.0,10.0,19.73,31.0,25.34,111.57,93.73,6.09,215.4
11,ORISSA,1999.0,11.0,15.25,28.91,22.06,14.92,94.08,8.06,13.9
12,ORISSA,1999.0,12.0,11.26,25.72,18.47,5.17,94.19,7.68,0.0
1,ORISSA,2000.0,1.0,11.09,25.09,18.06,9.74,94.08,7.23,0.9
2,ORISSA,2000.0,2.0,12.34,26.22,19.25,18.03,93.91,7.27,33.3
3,ORISSA,2000.0,3.0,16.25,31.23,23.72,10.37,93.85,7.24,1.1
4,ORISSA,2000.0,4.0,22.19,36.24,29.19,31.72,93.64,8.71,21.3
5,ORISSA,2000.0,5.0,23.84,36.57,30.18,75.54,93.68,10.98,74.7
6,ORISSA,2000.0,6.0,23.79,33.89,28.81,164.75,93.48,12.48,233.7
7,ORISSA,2000.0,7.0,23.22,30.95,27.06,289.32,93.52,11.09,272.3
8,ORISSA,2000.0,8.0,23.26,30.54,26.87,237.03,93.57,13.91,273.6
9,ORISSA,2000.0,9.0,22.1,31.08,26.57,131.83,93.72,10.71,158.0
10,ORISSA,2000.0,10.0,20.01,31.94,25.95,50.85,93.85,5.87,26.6
11,ORISSA,2000.0,11.0,15.44,29.04,22.22,14.22,94.03,6.46,1.6
12,ORISSA,2000.0,12.0,11.34,25.8,18.55,8.59,94.14,6.98,0.1
1,ORISSA,2001.0,1.0,10.78,24.97,17.85,8.92,94.04,7.14,0.4
2,ORISSA,2001.0,2.0,13.62,28.13,20.85,5.48,93.95,6.63,1.4
3,ORISSA,2001.0,3.0,17.18,31.98,24.56,14.64,93.87,7.08,32.3
4,ORISSA,2001.0,4.0,20.95,35.09,27.99,34.52,93.79,7.67,28.7
5,ORISSA,2001.0,5.0,24.09,37.12,30.58,71.08,93.66,10.73,71.0
6,ORISSA,2001.0,6.0,23.42,33.63,28.5,190.64,93.56,12.33,336.1
7,ORISSA,2001.0,7.0,23.17,31.04,27.08,259.89,93.62,9.78,584.2
8,ORISSA,2001.0,8.0,23.22,30.54,26.85,218.93,93.68,8.98,380.9
9,ORISSA,2001.0,9.0,22.76,31.62,27.16,101.98,93.72,7.31,132.0
10,ORISSA,2001.0,10.0,19.91,31.53,25.7,93.02,93.82,7.09,86.8
11,ORISSA,2001.0,11.0,15.61,29.09,22.33,18.65,94.08,7.4,18.7
12,ORISSA,2001.0,12.0,12.13,25.87,18.98,6.66,94.37,5.41,0.0
1,ORISSA,2002.0,1.0,10.77,24.73,17.72,12.36,94.13,8.13,11.7
2,ORISSA,2002.0,2.0,13.21,27.72,20.44,12.49,94.24,7.61,0.2
3,ORISSA,2002.0,3.0,17.57,32.5,25.01,12.34,93.92,8.03,13.1
4,ORISSA,2002.0,4.0,21.95,36.09,29.0,28.5,93.72,8.38,25.1
5,ORISSA,2002.0,5.0,24.56,37.75,31.13,49.94,93.67,9.67,67.5
6,ORISSA,2002.0,6.0,24.45,34.84,29.62,154.33,93.57,12.12,182.4
7,ORISSA,2002.0,7.0,24.3,32.16,28.21,154.08,93.75,7.17,170.2
8,ORISSA,2002.0,8.0,23.05,30.3,26.65,253.05,93.69,10.44,371.2
9,ORISSA,2002.0,9.0,22.08,30.73,26.38,128.47,93.87,9.43,206.5
10,ORISSA,2002.0,10.0,19.76,31.43,25.57,71.7,93.87,7.12,47.1
11,ORISSA,2002.0,11.0,15.26,28.6,21.91,24.73,94.08,7.05,7.8
12,ORISSA,2002.0,12.0,12.39,26.09,19.22,6.11,94.25,8.47,0.0
1,ORISSA,2003.0,1.0,10.7,24.99,17.82,8.37,94.27,7.97,0.1
2,ORISSA,2003.0,2.0,13.4,27.67,20.51,25.46,94.05,6.98,16.2
3,ORISSA,2003.0,3.0,16.85,31.58,24.19,18.39,93.94,6.34,21.6
4,ORISSA,2003.0,4.0,21.79,36.0,28.87,28.74,93.79,8.48,24.7
5,ORISSA,2003.0,5.0,23.91,36.99,30.43,27.91,93.66,11.2,22.6
6,ORISSA,2003.0,6.0,25.14,35.4,30.25,144.4,93.56,9.07,178.9
7,ORISSA,2003.0,7.0,23.34,31.14,27.21,304.97,93.61,9.81,367.5
8,ORISSA,2003.0,8.0,23.2,30.53,26.84,217.42,93.69,7.41,425.1
9,ORISSA,2003.0,9.0,22.04,30.83,26.41,156.97,93.79,9.34,264.3
10,ORISSA,2003.0,10.0,19.34,31.13,25.22,97.23,93.87,7.55,287.4
11,ORISSA,2003.0,11.0,15.28,28.71,21.97,14.96,94.17,5.45,11.0
12,ORISSA,2003.0,12.0,11.64,25.29,18.44,9.37,94.24,6.87,28.8
1,ORISSA,2004.0,1.0,10.72,24.56,17.62,15.38,94.12,7.83,6.8
2,ORISSA,2004.0,2.0,12.89,27.64,20.24,5.03,94.12,7.84,8.0
3,ORISSA,2004.0,3.0,18.59,33.76,26.15,8.31,93.93,7.21,6.4
4,ORISSA,2004.0,4.0,22.16,36.28,29.2,33.61,93.8,7.87,49.2
5,ORISSA,2004.0,5.0,23.64,36.84,30.22,59.23,93.61,11.3,29.7
6,ORISSA,2004.0,6.0,23.86,34.06,28.94,150.0,93.7,14.77,216.4
7,ORISSA,2004.0,7.0,23.86,31.6,27.7,230.07,93.6,8.76,328.0
8,ORISSA,2004.0,8.0,22.9,30.33,26.59,260.68,93.72,10.0,346.4
9,ORISSA,2004.0,9.0,22.51,31.65,27.06,135.92,93.79,8.08,148.1
10,ORISSA,2004.0,10.0,18.85,30.42,24.61,108.66,94.04,7.38,149.6
11,ORISSA,2004.0,11.0,15.2,28.53,21.84,16.4,94.17,6.95,1.8
12,ORISSA,2004.0,12.0,12.04,26.07,19.04,5.07,94.2,7.41,0.0
1,ORISSA,2005.0,1.0,10.84,24.67,17.73,16.18,94.11,7.83,29.4
2,ORISSA,2005.0,2.0,13.12,27.24,20.16,13.34,94.14,9.05,4.0
3,ORISSA,2005.0,3.0,17.45,32.19,24.8,25.51,93.99,7.37,24.3
4,ORISSA,2005.0,4.0,20.86,35.03,27.92,31.19,93.93,8.45,20.9
5,ORISSA,2005.0,5.0,23.37,36.38,29.85,44.12,93.69,8.83,44.9
6,ORISSA,2005.0,6.0,25.36,35.75,30.53,128.86,93.52,12.18,199.4
7,ORISSA,2005.0,7.0,23.41,31.2,27.28,290.72,93.61,13.95,410.3
8,ORISSA,2005.0,8.0,23.37,30.8,27.06,209.38,93.72,13.05,201.0
9,ORISSA,2005.0,9.0,22.28,31.17,26.7,225.9,93.7,11.5,342.8
10,ORISSA,2005.0,10.0,19.31,30.82,25.04,98.65,93.86,6.52,206.9
11,ORISSA,2005.0,11.0,14.5,28.02,21.23,21.16,94.11,7.28,12.4
12,ORISSA,2005.0,12.0,11.03,24.99,17.99,9.56,94.11,6.8,7.1
1,ORISSA,2006.0,1.0,11.26,25.28,18.25,5.96,94.21,6.81,0.2
2,ORISSA,2006.0,2.0,14.7,29.3,21.98,5.54,94.15,6.98,0.0
3,ORISSA,2006.0,3.0,16.77,31.55,24.13,35.0,93.91,6.77,29.9
4,ORISSA,2006.0,4.0,20.96,34.92,27.92,35.28,93.73,8.2,25.0
5,ORISSA,2006.0,5.0,24.08,37.13,30.58,75.46,93.63,13.75,105.6
6,ORISSA,2006.0,6.0,24.2,34.45,29.3,137.62,93.6,13.18,175.2
7,ORISSA,2006.0,7.0,23.49,31.49,27.46,314.51,93.65,10.52,454.0
8,ORISSA,2006.0,8.0,22.96,30.27,26.59,271.1,93.7,9.98,624.9
9,ORISSA,2006.0,9.0,22.35,31.27,26.78,192.41,93.72,10.17,254.7
10,ORISSA,2006.0,10.0,19.97,31.5,25.71,79.93,94.05,7.63,26.4
11,ORISSA,2006.0,11.0,15.69,28.71,22.18,31.97,94.08,7.29,21.0
12,ORISSA,2006.0,12.0,12.16,26.06,19.09,4.93,94.27,6.33,0.0
1,ORISSA,2007.0,1.0,11.12,25.45,18.26,2.44,94.3,6.31,0.7
2,ORISSA,2007.0,2.0,13.31,27.57,20.42,29.42,94.07,7.66,32.5
3,ORISSA,2007.0,3.0,16.86,31.87,24.34,17.77,93.93,7.05,8.0
4,ORISSA,2007.0,4.0,22.11,36.35,29.2,33.52,93.82,6.27,21.0
5,ORISSA,2007.0,5.0,24.2,37.28,30.71,46.36,93.7,8.57,62.8
6,ORISSA,2007.0,6.0,24.31,34.8,29.53,159.64,93.46,13.7,321.0
7,ORISSA,2007.0,7.0,23.74,31.54,27.61,288.53,93.55,12.61,285.1
8,ORISSA,2007.0,8.0,23.44,30.8,27.09,259.22,93.63,11.27,420.6
9,ORISSA,2007.0,9.0,22.57,31.29,26.9,212.8,93.6,10.02,401.7
10,ORISSA,2007.0,10.0,19.4,31.11,25.24,54.94,93.86,7.75,66.4
11,ORISSA,2007.0,11.0,15.28,28.81,22.02,21.17,94.1,6.78,14.0
12,ORISSA,2007.0,12.0,11.83,25.68,18.73,7.97,94.13,9.33,0.0
1,ORISSA,2008.0,1.0,11.09,24.55,17.8,12.54,94.1,7.4,27.5
2,ORISSA,2008.0,2.0,11.87,26.36,19.1,12.06,94.04,7.96,10.4
3,ORISSA,2008.0,3.0,17.84,32.7,25.24,19.3,93.86,8.31,17.5
4,ORISSA,2008.0,4.0,20.96,35.14,28.03,31.04,93.76,8.2,28.2
5,ORISSA,2008.0,5.0,23.86,36.67,30.24,46.55,93.7,8.2,37.4
6,ORISSA,2008.0,6.0,23.64,33.7,28.65,210.19,93.62,12.46,343.5
7,ORISSA,2008.0,7.0,23.41,31.17,27.27,259.66,93.55,11.12,306.4
8,ORISSA,2008.0,8.0,22.89,30.17,26.5,292.35,93.63,12.18,388.3
9,ORISSA,2008.0,9.0,22.16,31.01,26.56,172.72,93.74,11.02,355.0
10,ORISSA,2008.0,10.0,19.75,31.5,25.6,62.47,93.93,7.6,22.1
11,ORISSA,2008.0,11.0,15.51,29.03,22.24,28.28,94.0,8.66,2.7
12,ORISSA,2008.0,12.0,12.82,26.8,19.78,8.95,94.18,7.8,0.0
1,ORISSA,2009.0,1.0,12.14,26.24,19.17,6.04,94.23,8.02,1.9
2,ORISSA,2009.0,2.0,14.53,29.01,21.75,6.71,94.03,7.86,0.5
3,ORISSA,2009.0,3.0,17.89,32.74,25.29,12.17,93.9,7.3,2.7
4,ORISSA,2009.0,4.0,21.87,36.21,29.02,16.9,93.74,7.5,1.1
5,ORISSA,2009.0,5.0,24.32,37.38,30.83,59.45,93.61,9.48,68.2
6,ORISSA,2009.0,6.0,25.23,35.66,30.42,94.53,93.65,10.55,87.3
7,ORISSA,2009.0,7.0,23.87,31.81,27.81,291.88,93.61,11.16,586.0
8,ORISSA,2009.0,8.0,23.87,31.37,27.6,211.55,93.7,9.66,286.9
9,ORISSA,2009.0,9.0,22.71,31.64,27.15,163.34,93.74,10.46,162.5
10,ORISSA,2009.0,10.0,19.49,31.3,25.37,71.71,93.96,10.21,105.8
11,ORISSA,2009.0,11.0,15.34,28.74,22.02,52.25,94.01,8.66,27.3
12,ORISSA,2009.0,12.0,12.33,26.14,19.21,11.65,94.19,8.11,0.1
1,ORISSA,2010.0,1.0,10.6,25.0,17.78,7.49,94.26,7.02,8.8
2,ORISSA,2010.0,2.0,13.61,28.27,20.92,8.85,94.1,7.64,1.2
3,ORISSA,2010.0,3.0,18.95,33.91,26.4,10.86,94.02,7.73,5.6
4,ORISSA,2010.0,4.0,23.07,37.34,30.18,33.85,93.89,7.66,7.8
5,ORISSA,2010.0,5.0,24.74,37.8,31.25,55.43,93.62,9.41,93.0
6,ORISSA,2010.0,6.0,24.89,35.21,30.02,141.1,93.62,11.81,146.4
7,ORISSA,2010.0,7.0,23.82,31.64,27.71,303.62,93.62,11.22,304.9
8,ORISSA,2010.0,8.0,23.56,30.73,27.12,299.74,93.6,10.3,282.7
9,ORISSA,2010.0,9.0,22.34,30.95,26.62,227.33,93.73,9.71,236.0
10,ORISSA,2010.0,10.0,20.2,31.68,25.92,91.1,93.75,7.79,133.0
11,ORISSA,2010.0,11.0,16.14,29.52,22.81,52.64,93.91,7.28,35.6
12,ORISSA,2010.0,12.0,11.16,25.06,18.09,16.68,93.91,6.39,37.2
